chrom	start	end	Gene	TFNo	TFs	geneType	geneClusterType
chrXII	534295	534695	YLR189C	23	FKH2,FKH1,SPT2,DAL80,DAL80,ADR1,FKH2,ASH1,NRG1,STE12,DIG1,DAL80,SPT23,NDD1,MCM1,MCM1,ADR1,NDD1,MCM1,MSN4,NDD1,MCM1,REB1	singletons	Singletons_in_ComplementCluster
chrXII	534915	535315	YLR190W	14	MOT3,TEC1,ADR1,MBP1,AFT2,DAL80,SPT23,UME1,STE12,DIG1,DIG1,STE12,SPT23,FKH1	singletons	Singletons_in_ComplementCluster
chrXII	536973	537373	YLR191W	21	SPT23,HAP4,HAP3,HAP2,HAP5,HSF1,SPT2,DAL80,DIG1,PDR1,PHD1,RGT1,MAC1,INO2,PHO4,INO4,UME1,SPT23,MSN4,ROX1,MOT3	singletons	Singletons_in_ComplementCluster
chrXII	539491	539891	YLR192C	18	YOX1,DAL80,HSF1,TEC1,AFT2,RCS1,ASH1,ASH1,YAP7,DIG1,RGT1,ABF1,DIG1,STE12,YOX1,SUM1,FKH1,SPT23	singletons	Singletons_in_ComplementCluster
chrXII	540438	540838	YLR193C	24	GLN3,DAL82,YAP7,CAD1,GCN4,INO2,DAL80,DIG1,AFT2,REB1,DAL80,DAL82,ROX1,HAP4,HAP2,HAP3,HAP5,FKH1,MOT3,SPT23,SOK2,STB5,PUT3,ADR1	singletons	Singletons_in_ComplementCluster
chrXII	541475	541875	YLR194C	17	FKH1,FKH2,SPT23,DIG1,SPT2,ADR1,ADR1,SWI5,SWI5,HAP2,HAP3,HAP5,DIG1,ASH1,SOK2,RGT1,SPT23	singletons	Singletons_in_ComplementCluster
chrXII	543206	543606	YLR195C	17	TEC1,AFT2,DIG1,STE12,YHP1,DAL80,SWI5,DAL80,ROX1,DIG1,STE12,NRG1,DIG1,STE12,CIN5,RGT1,SOK2	singletons	Singletons_in_ComplementCluster
chrXII	543669	544069	YLR196W	15	SPT23,YHP1,MOT3,RGT1,MOT3,REB1,SPT23,DIG1,DIG1,FKH1,INO2,GCN4,BAS1,MCM1,NDD1	singletons	Singletons_in_ComplementCluster
chrXII	545798	546198	YLR197W	21	SUM1,FKH1,ROX1,INO2,AFT2,REB1,ABF1,TEC1,RLR1,DIG1,BAS1,DAL82,GLN3,SPT23,DIG1,MET31,MET32,MOT3,HSF1,AFT2,SOK2	SSD	SSD_in_SSDCluster
chrXII	547547	547947	YLR198C	8	FKH1,FKH2,DIG1,DAL80,RLR1,DIG1,BAS1,SUM1	singletons	Singletons_in_ComplementCluster
chrXII	548671	549071	YLR199C	19	ROX1,FKH1,GCN4,ASH1,STE12,DIG1,ABF1,DIG1,STE12,SWI6,RPN4,SPT23,AZF1,MOT3,ASH1,SKO1,FKH1,SPT23,DIG1	singletons	Singletons_in_ComplementCluster
chrXII	548713	549113	YLR200W	15	STE12,DIG1,ABF1,DIG1,STE12,SWI6,RPN4,SPT23,AZF1,MOT3,ASH1,SKO1,FKH1,SPT23,DIG1	singletons	Singletons_in_ComplementCluster
chrXII	551862	552262	YLR203C	11	HSF1,SKN7,YAP7,BAS1,ADR1,XBP1,DAL80,SOK2,RCS1,STB1,SWI5	singletons	Singletons_in_ComplementCluster
chrXII	551971	552371	YLR204W	11	HSF1,SKN7,YAP7,BAS1,ADR1,XBP1,DAL80,SOK2,RCS1,STB1,SWI5	singletons	Singletons_in_ComplementCluster
chrXII	553579	553979	YLR205C	40	SPT23,FKH1,SNT2,PHO4,SKO1,AFT2,ADR1,SPT23,STB1,ADR1,ADR1,INO2,AFT2,PHO4,RCS1,AFT2,HAP4,DIG1,STE12,DIG1,STE12,SPT23,PUT3,HAP1,DAL80,STB5,SKN7,SUT1,ADR1,PHD1,INO2,AFT2,RCS1,SKN7,HAP1,HAP4,HAP3,HAP2,HAP5,RGT1	singletons	Singletons_in_ComplementCluster
chrXII	554279	554679	YLR206W	31	SPT2,REB1,SOK2,PHD1,SUT1,AFT2,DIG1,SPT23,AFT2,NRG1,TEC1,STE12,GCN4,ADR1,HAP3,HAP2,HAP5,ADR1,MOT3,TEC1,GLN3,DAL82,GZF3,GAT1,DAL80,FKH1,FKH2,GCN4,STE12,AFT2,ADR1	WGD	WGD_in_WGDCluster
chrXII	556489	556889	YLR207W	27	THI2,SPT23,ADR1,AFT2,NRG1,PHO4,SWI5,ASH1,MOT3,HSF1,STB1,RGT1,GAL4,SOK2,FKH1,SWI5,ROX1,DAL82,GLN3,CAD1,SPT23,BAS1,GCN4,ADR1,MSN4,SOK2,PDR1	singletons	Singletons_in_WGDCluster
chrXII	559252	559652	YLR208W	25	AFT2,RAP1,FHL1,REB1,STB1,SWI6,SPT23,THI2,SUM1,AFT2,ADR1,SPT23,HAP2,HAP3,HAP5,STE12,DIG1,HAP2,HAP3,HAP5,GCR1,DAL80,DAL82,GLN3,DAL80	SSD	SSD_in_WGDCluster
chrXII	561634	562034	YLR209C	24	ADR1,INO4,HSF1,GLN3,DAL80,MOT3,SOK2,XBP1,RLR1,FKH1,DIG1,STE12,FKH1,ROX1,STE12,FKH1,SOK2,DAL80,MCM1,YAP1,AFT2,DIG1,STE12,SPT23	SSD	SSD_in_WGDCluster
chrXII	561709	562109	YLR210W	24	ADR1,INO4,HSF1,GLN3,DAL80,MOT3,SOK2,XBP1,RLR1,FKH1,DIG1,STE12,FKH1,ROX1,STE12,FKH1,SOK2,DAL80,MCM1,YAP1,AFT2,DIG1,STE12,SPT23	WGD	WGD_in_SSDCluster
chrXII	564433	564833	YLR211C	20	DAL80,RGT1,RAP1,FHL1,SOK2,PHD1,STE12,DIG1,GCN4,DIG1,MCM1,SNT2,RLR1,DIG1,SOK2,DAL80,HAP2,HAP3,HAP5,RPN4	singletons	Singletons_in_ComplementCluster
chrXII	566183	566583	YLR212C	30	INO2,INO4,GCN4,INO2,SPT23,SOK2,FKH1,DAL80,SWI6,MBP1,YDR026c,REB1,STB5,REB1,YAP7,CAD1,YAP3,YAP5,YAP6,ARR1,YHP1,RLR1,SOK2,RGT1,RCS1,AFT2,SPT23,DIG1,STE12,TEC1	singletons	Singletons_in_SSDCluster
chrXII	567824	568224	YLR213C	17	SOK2,DAL80,ACE2,STB4,MBP1,CIN5,SUM1,RLR1,UME1,INO2,SUM1,REB1,DAL80,SPT23,SIG1,SOK2,RIM101	SSD	SSD_in_SSDCluster
chrXII	568268	568668	YLR214W	22	FHL1,SFP1,MAC1,MAC1,SKN7,YAP7,YAP5,YAP6,YAP3,ARR1,RCS1,AFT2,HAP3,HAP2,HAP5,MOT3,MAC1,DIG1,STE12,MOT3,HSF1,RGT1	singletons	Singletons_in_SSDCluster
chrXII	571760	572160	YLR215C	13	CIN5,PHO4,SPT23,DIG1,STE12,ADR1,SPT23,SOK2,RGT1,MOT3,DIG1,CIN5,SPT2	singletons	Singletons_in_SSDCluster
chrXII	573113	573513	YLR216C	15	GLN3,DAL82,SWI5,AFT2,SUM1,RGT1,HSF1,THI2,FKH2,STE12,FKH1,ROX1,STE12,DIG1,SOK2	SSD	SSD_in_SSDCluster
chrXII	573820	574220	YLR218C	17	TEC1,HSF1,DAL82,GLN3,ADR1,NRG1,AFT2,SFP1,SWI4,THI2,SPT23,UME1,STE12,DIG1,PHO4,DIG1,FKH1	singletons	Singletons_in_SSDCluster
chrXII	573852	574252	YLR219W	17	TEC1,HSF1,DAL82,GLN3,ADR1,NRG1,AFT2,SFP1,SWI4,THI2,SPT23,UME1,STE12,DIG1,PHO4,DIG1,FKH1	singletons	Singletons_in_SSDCluster
chrXII	576526	576926	YLR220W	37	YAP7,YAP3,YAP5,YAP6,ARR1,HAP4,HAP2,HAP3,HAP5,ADR1,MSN4,SWI4,SUM1,RTG3,REB1,SOK2,AZF1,FKH1,FKH2,DIG1,GCN4,STE12,SPT23,DIG1,SPT23,STE12,DIG1,BAS1,SPT23,THI2,BAS1,HAP2,HAP3,HAP5,ADR1,SOK2,INO2	singletons	Singletons_in_SSDCluster
chrXII	578926	579326	YLR221C	8	SPT23,SPT23,SWI6,MOT3,AFT2,SPT23,FKH1,MOT3	singletons	Singletons_in_SSDCluster
chrXII	581673	582073	YLR222C	16	DIG1,SPT23,HSF1,DIG1,SUM1,ABF1,DAL80,MOT3,ADR1,FKH1,FKH2,HAP4,HAP3,HAP2,HAP5,RGT1	SSD	SSD_in_SSDCluster
chrXII	582138	582538	YLR222C-A	4	SPT23,MOT3,FKH1,SPT23	singletons	Singletons_in_ComplementCluster
chrXII	585392	585792	YLR223C	24	FKH1,STE12,FKH1,FKH1,SPT23,HSF1,SPT23,SPT23,HSF1,TEC1,YAP7,DIG1,STE12,ADR1,TEC1,FKH1,ADR1,SPT23,INO2,STE12,DIG1,HAP3,HAP2,HAP5	WGD	WGD_in_SSDCluster
chrXII	586165	586565	YLR224W	27	DIG1,CIN5,RGT1,MOT3,ADR1,RGT1,HAP1,RGT1,MAC1,SOK2,SPT23,DAL80,HAP3,HAP2,HAP5,ADR1,DAL80,MOT3,FKH1,HAP4,FKH1,MOT3,HAP3,HAP2,HAP5,RCS1,FKH1	singletons	Singletons_in_WGDCluster
chrXII	588820	589220	YLR225C	11	YOX1,TEC1,MSN4,RIM101,SKN7,SPT23,STE12,DIG1,DAL80,DAL80,DIG1	WGD	WGD_in_WGDCluster
chrXII	589055	589455	YLR226W	16	TEC1,MSN4,RIM101,SKN7,SPT23,STE12,DIG1,DAL80,DAL80,DIG1,SPT2,HAP4,HAP2,HAP3,HAP5,ADR1	singletons	Singletons_in_ComplementCluster
chrXII	591945	592345	YLR227C	25	FKH1,FKH2,ADR1,REB1,SWI6,HAP4,HAP3,HAP2,HAP5,SUM1,SKN7,YAP3,YAP5,YAP6,ARR1,SUM1,SOK2,SPT23,INO4,INO2,SOK2,SUM1,AFT2,REB1,SOK2	singletons	Singletons_in_ComplementCluster
chrXII	602365	602765	YLR228C	20	DAL80,DIG1,ADR1,CIN5,STB1,SWI6,MOT3,ADR1,DAL80,SPT23,CIN5,PHD1,SOK2,HAP3,HAP5,HAP2,FKH2,FKH1,MSN4,TEC1	WGD	WGD_in_WGDCluster
chrXII	604689	605089	YLR229C	19	SPT23,TEC1,HSF1,SUM1,DAL80,INO2,PHO4,DAL80,MOT3,STB1,MBP1,HAP4,FKH1,FKH2,DAL80,REB1,SWI6,DIG1,STE12	singletons	Singletons_in_WGDCluster
chrXII	607021	607421	YLR231C	11	SPT23,FKH1,DIG1,SOK2,RGT1,UGA3,MSN2,AFT2,ADR1,YHP1,SKO1	singletons	Singletons_in_WGDCluster
chrXII	609426	609826	YLR233C	31	INO2,PHO4,GCN4,STE12,MSN4,GAT1,DAL80,GZF3,DAL82,RGT1,MOT3,DAL80,HAP3,HAP5,HAP2,DAL80,STB1,MBP1,SWI4,SWI6,DAL80,SWI6,SWI4,HAP4,YAP7,YAP3,YAP5,YAP6,ARR1,AFT2,CIN5	WGD	WGD_in_WGDCluster
chrXII	609484	609884	YLR234W	31	INO2,PHO4,GCN4,STE12,MSN4,GAT1,DAL80,GZF3,DAL82,RGT1,MOT3,DAL80,HAP3,HAP5,HAP2,DAL80,STB1,MBP1,SWI4,SWI6,DAL80,SWI6,SWI4,HAP4,YAP7,YAP3,YAP5,YAP6,ARR1,AFT2,CIN5	singletons	Singletons_in_WGDCluster
chrXII	611832	612232	YLR235C	6	REB1,HSF1,STB1,SWI6,TEC1,MOT3	singletons	Singletons_in_ComplementCluster
chrXII	612019	612419	YLR236C	13	REB1,HSF1,STB1,SWI6,TEC1,MOT3,XBP1,SPT23,ROX1,TEC1,HAP2,HAP3,HAP5	singletons	Singletons_in_ComplementCluster
chrXII	612068	612468	YLR237W	13	REB1,HSF1,STB1,SWI6,TEC1,MOT3,XBP1,SPT23,ROX1,TEC1,HAP2,HAP3,HAP5	SSD	SSD_in_WGDCluster
chrXII	614456	614856	YLR238W	24	SMP1,HAP4,SPT2,SPT23,AFT2,INO2,GLN3,DAL82,DAL80,CIN5,HSF1,RGT1,CIN5,FKH1,FKH2,RGT1,INO2,SPT23,MOT3,BAS1,HAP2,HAP3,HAP5,OPI1	WGD	WGD_in_WGDCluster
chrXII	617220	617620	YLR239C	17	SWI5,SOK2,GAL80,GAL4,PHD1,DIG1,STE12,DIG1,GCN4,BAS1,ASH1,DAL80,DIG1,STE12,DIG1,STE12,ADR1	singletons	Singletons_in_ComplementCluster
chrXII	617234	617634	YLR240W	17	SWI5,SOK2,GAL80,GAL4,PHD1,DIG1,STE12,DIG1,GCN4,BAS1,ASH1,DAL80,DIG1,STE12,DIG1,STE12,ADR1	singletons	Singletons_in_ComplementCluster
chrXII	620174	620574	YLR241W	28	YHP1,HAP3,HAP5,HAP2,DIG1,STE12,SPT23,BAS1,MOT3,YAP7,YAP3,YAP5,YAP6,ARR1,SPT23,DIG1,AFT2,SKN7,ADR1,DIG1,GCN4,SOK2,SUT1,FKH1,FKH1,MOT3,NDD1,RCS1	singletons	Singletons_in_ComplementCluster
chrXII	623785	624185	YLR242C	21	DAL80,RGT1,FHL1,SFP1,SUM1,GCN4,CAD1,STE12,DIG1,GCN4,DIG1,ROX1,FKH1,SPT23,DIG1,YAP7,SPT23,DIG1,SPT23,SPT23,DIG1	singletons	Singletons_in_ComplementCluster
chrXII	623904	624304	YLR243W	24	RGT1,FHL1,SFP1,SUM1,GCN4,CAD1,STE12,DIG1,GCN4,DIG1,ROX1,FKH1,SPT23,DIG1,YAP7,SPT23,DIG1,SPT23,SPT23,DIG1,SWI5,HAP2,HAP3,HAP5	SSD	SSD_in_SSDCluster
chrXII	626233	626633	YLR244C	11	TEC1,RLR1,DIG1,AZF1,SPT23,DIG1,SWI6,STB1,AFT2,SOK2,PDR1	singletons	Singletons_in_SSDCluster
chrXII	626819	627219	YLR246W	19	MOT3,SPT23,FKH1,FKH1,FKH2,HAP2,HAP3,HAP5,PHD1,PHO2,GLN3,DAL82,GZF3,GAT1,DAL80,SPT23,TEC1,MOT3,DIG1	SSD	SSD_in_SSDCluster
chrXII	626832	627232	YLR245C	19	MOT3,SPT23,FKH1,FKH1,FKH2,HAP2,HAP3,HAP5,PHD1,PHO2,GLN3,DAL82,GZF3,GAT1,DAL80,SPT23,TEC1,MOT3,DIG1	singletons	Singletons_in_SSDCluster
chrXII	633256	633656	YLR247C	28	TEC1,ADR1,TEC1,RPN4,HAP4,SFP1,SWI5,REB1,RGT1,NDD1,MCM1,GLN3,DAL82,GZF3,GAT1,DAL80,HAP4,PHD1,SOK2,MOT3,ADR1,BAS1,BAS1,ADR1,ASH1,HAP4,SPT2,ADR1	singletons	Singletons_in_ComplementCluster
chrXII	633953	634353	YLR248W	16	GCR1,DAL80,YAP7,SUM1,ASH1,DAL80,HAP4,AZF1,BAS1,SPT23,HAP2,HAP3,HAP5,ROX1,DIG1,STE12	WGD	WGD_in_WGDCluster
chrXII	636481	636881	YLR249W	45	DAL80,RGT1,PDR1,PHD1,SUT1,SKN7,AFT2,RAP1,FHL1,SFP1,INO2,SOK2,ABF1,TYE7,PHO4,INO2,CBF1,INO4,DIG1,DIG1,AZF1,AZF1,SWI6,SWI4,STB1,SWI6,STB1,GCR1,DAL80,GLN3,DAL82,DIG1,GAT1,DAL80,GZF3,DAL82,GLN3,SOK2,TEC1,YHP1,FKH1,OPI1,DAL80,DAL82,GLN3	WGD	WGD_in_WGDCluster
chrXII	640018	640418	YLR250W	23	MOT3,SIP4,YAP7,CAD1,GCN4,YAP1,ASH1,DIG1,TEC1,MOT3,MCM1,NDD1,DAL82,REB1,RGT1,STE12,DIG1,HAP4,DAL80,DIG1,TEC1,MET31,MET32	singletons	Singletons_in_ComplementCluster
chrXII	641165	641565	YLR251W	22	CIN5,SFP1,HAP2,HAP3,HAP5,STE12,REB1,STE12,FKH1,MET31,MET32,AFT2,ADR1,ABF1,DIG1,SPT23,FKH2,MOT3,TEC1,TEC1,STE12,DIG1	SSD	SSD_in_SSDCluster
chrXII	642328	642728	YLR253W	16	CIN5,SPT23,DIG1,DIG1,INO4,INO2,AFT2,NRG1,SOK2,ADR1,MOT3,STE12,DIG1,RGT1,DIG1,STE12	SSD	SSD_in_SSDCluster
chrXII	644875	645275	YLR254C	29	DIG1,STE12,SOK2,PHO4,HAP2,HAP3,HAP5,YHP1,SPT23,TEC1,PDR1,RDS1,DAL80,DIG1,TEC1,YHP1,SPT23,SPT23,REB1,MCM1,SOK2,YHP1,DAL80,YHP1,SUM1,ABF1,ROX1,DAL82,GLN3	singletons	Singletons_in_ComplementCluster
chrXII	645855	646255	YLR255C	29	AFT2,RAP1,AFT2,RAP1,SFP1,SIP4,AFT2,REB1,RDS1,SPT23,RCS1,AFT2,SUT1,MOT3,ACE2,SWI5,SUT1,SKN7,STB1,MBP1,XBP1,BAS1,GCN4,ROX1,SOK2,SPT23,GLN3,DAL82,OPI1	singletons	Singletons_in_ComplementCluster
chrXII	646116	646516	YLR256W	21	BAS1,GCN4,ROX1,SOK2,SPT23,GLN3,DAL82,OPI1,TEC1,HSF1,DAL80,FKH1,SOK2,SPT23,STB1,SPT23,SOK2,MOT3,MOT3,AZF1,ROX1	singletons	Singletons_in_ComplementCluster
chrXII	658527	658927	YLR257W	29	DAL80,YAP7,GCN4,YAP7,STB1,SUM1,DAL82,ASH1,BAS1,GCN4,REB1,SOK2,PHD1,HAP2,HAP3,HAP5,UME1,INO4,HSF1,CBF1,INO2,PHO4,TYE7,DIG1,STE12,MOT3,DAL80,CIN5,MOT3	singletons	Singletons_in_ComplementCluster
chrXII	660417	660817	YLR258W	16	SWI5,SKN7,SWI5,AFT2,GAL4,RCS1,MSN2,AFT2,ADR1,MSN4,HSF1,MOT3,UME1,TEC1,DAL80,ASH1	WGD	WGD_in_WGDCluster
chrXII	664904	665304	YLR259C	19	PHO4,SOK2,CIN5,SPT2,RGT1,SPT23,SPT23,AFT2,ADR1,NDD1,SPT23,HSF1,SPT23,PHO4,ABF1,INO2,UME6,MOT3,FKH1	singletons	Singletons_in_WGDCluster
chrXII	665545	665945	YLR260W	13	RPN4,SOK2,HSF1,SOK2,UME1,PHD1,FKH1,MET31,MET32,DIG1,STE12,TEC1,DAL80	WGD	WGD_in_WGDCluster
chrXII	668793	669193	YLR262C	23	SPT23,FKH1,FKH2,DAL80,DIG1,STE12,HAP2,HAP3,HAP5,CIN5,ADR1,YHP1,SWI5,YDR026c,REB1,HAP4,PDR1,DIG1,ACE2,SWI5,RCS1,AFT2,UME1	singletons	Singletons_in_WGDCluster
chrXII	669564	669964	YLR262C-A	18	THI2,DIG1,HAP4,YHP1,UME1,RLR1,SPT23,SOK2,REB1,HSF1,DAL80,SKN7,ADR1,HAP4,MOT3,INO2,PHO4,INO4	singletons	Singletons_in_WGDCluster
chrXII	670041	670441	YLR263W	32	AFT2,YHP1,UME1,MOT3,HAP4,HAP2,HAP3,HAP5,ACE2,SWI5,CIN5,DIG1,ABF1,DAL80,SPT2,UME6,GAL4,SOK2,PHD1,SOK2,DAL82,INO2,TEC1,TEC1,DIG1,STE12,MOT3,SUM1,STB5,GAT1,DAL80,GZF3	singletons	Singletons_in_WGDCluster
chrXII	672832	673232	YLR264W	9	MOT3,OPI1,ABF1,AZF1,DIG1,SPT23,MAC1,GCR1,YHP1	WGD	WGD_in_WGDCluster
chrXII	673846	674246	YLR264C-A	36	YAP7,GCN4,DIG1,STE12,TEC1,SWI6,MBP1,PHO4,SPT23,AFT2,FHL1,RAP1,SFP1,INO2,SOK2,HAP2,HAP5,HAP3,SUM1,HAP3,HAP2,HAP5,YAP7,CIN5,SWI6,SWI4,STB1,SPT23,UME1,ABF1,SUT1,SWI6,UME6,DAL80,SOK2,CIN5	singletons	Singletons_in_ComplementCluster
chrXII	675357	675757	YLR265C	7	GCR1,PHD1,SOK2,TEC1,NDD1,MCM1,SPT23	singletons	Singletons_in_WGDCluster
chrXII	677626	678026	YLR266C	21	TYE7,CBF1,PHO4,INO2,RPN4,STB1,SWI4,SWI6,RCS1,AFT2,SPT2,SWI5,YAP7,GCN4,BAS1,PDR1,HAP4,SPT23,RCS1,ADR1,SWI4	WGD	WGD_in_WGDCluster
chrXII	677913	678313	YLR267W	19	YAP7,GCN4,BAS1,PDR1,HAP4,SPT23,RCS1,ADR1,SWI4,SWI6,SPT23,SWI5,RDS1,PHD1,SPT23,SIG1,RGT1,YDR026c,REB1	singletons	Singletons_in_WGDCluster
chrXII	679901	680301	YLR268W	17	SPT23,DAL80,DAL80,CIN5,SKO1,AZF1,FKH1,FKH2,SPT23,FKH2,DAL80,FKH1,REB1,SPT23,AFT2,ADR1,YHP1	SSD	SSD_in_WGDCluster
chrXII	682438	682838	YLR271W	21	YHP1,ADR1,GCN4,BAS1,RGT1,NRG1,SPT2,SPT23,DAL80,SWI5,DAL80,UME1,PHO4,ASH1,BAS1,GCN4,ASH1,MOT3,SPT23,RGT1,ADR1	singletons	Singletons_in_WGDCluster
chrXII	687104	687504	YLR272C	24	ASH1,DAL80,MOT3,RLR1,FKH1,FKH2,YAP3,YAP5,YAP6,ARR1,SWI6,SWI4,STB1,MBP1,SPT23,HAP3,HAP5,HAP2,REB1,SOK2,DIG1,HAP3,HAP5,HAP2	singletons	Singletons_in_WGDCluster
chrXII	690931	691331	YLR273C	32	FKH1,DIG1,YAP1,ADR1,YAP7,ARR1,YAP3,YAP5,YAP6,SPT23,YHP1,SPT23,REB1,ADR1,REB1,GLN3,DAL82,GZF3,GAT1,DAL80,DIG1,STE12,STB1,MBP1,SWI4,SWI6,ASH1,ROX1,GCN4,DIG1,UME6,SWI5	WGD	WGD_in_WGDCluster
chrXII	691256	691656	YLR274W	21	ROX1,GCN4,DIG1,UME6,SWI5,SPT23,ADR1,BAS1,ADR1,SWI6,AFT2,STE12,MCM1,MCM1,NDD1,SWI6,SWI4,XBP1,DIG1,DIG1,DAL80	singletons	Singletons_in_WGDCluster
chrXII	694079	694479	YLR275W	21	SPT23,TEC1,HAP2,HAP3,HAP5,GLN3,DAL82,YAP7,REB1,UME1,DAL80,YAP1,YAP7,GCN4,MOT3,TEC1,SKN7,DAL82,GLN3,ADR1,STB5	singletons	Singletons_in_WGDCluster
chrXII	696732	697132	YLR276C	27	SPT23,DAL80,ASH1,SWI5,YAP1,YAP7,GCN4,DIG1,HSF1,SIG1,SPT23,DAL82,GLN3,DIG1,SPT23,THI2,SPT23,DIG1,STE12,CIN5,ABF1,BAS1,FKH2,MOT3,FKH1,ROX1,MOT3	singletons	Singletons_in_WGDCluster
chrXII	699397	699797	YLR277C	13	SPT23,DAL80,DIG1,STE12,FKH1,REB1,REB1,STE12,DIG1,DIG1,REB1,AFT2,YAP7	WGD	WGD_in_WGDCluster
chrXII	703926	704326	YLR278C	12	FKH1,FKH2,ROX1,DIG1,ADR1,SKO1,YAP7,GCN4,SPT23,STB1,RLR1,SWI6	singletons	Singletons_in_WGDCluster
chrXII	704010	704410	YLR279W	12	FKH1,FKH2,ROX1,DIG1,ADR1,SKO1,YAP7,GCN4,SPT23,STB1,RLR1,SWI6	singletons	Singletons_in_ComplementCluster
chrXII	704735	705135	YLR280C	3	SOK2,HAP1,NRG1	singletons	Singletons_in_WGDCluster
chrXII	704862	705262	YLR281C	3	SOK2,HAP1,NRG1	singletons	Singletons_in_WGDCluster
chrXII	704887	705287	YLR283W	3	SOK2,HAP1,NRG1	singletons	Singletons_in_WGDCluster
chrXII	706942	707342	YLR284C	28	ADR1,HAP2,HAP3,HAP5,YHP1,DAL80,SPT23,DIG1,STE12,DIG1,ADR1,REB1,DIG1,RTG3,RGT1,STB1,HAP2,HAP3,HAP5,TEC1,PHD1,SOK2,DIG1,SPT23,SPT23,XBP1,DAL80,FKH1	WGD	WGD_in_WGDCluster
chrXII	707061	707461	YLR285W	29	ADR1,HAP2,HAP3,HAP5,YHP1,DAL80,SPT23,DIG1,STE12,DIG1,ADR1,REB1,DIG1,RTG3,RGT1,STB1,HAP2,HAP3,HAP5,TEC1,PHD1,SOK2,DIG1,SPT23,SPT23,XBP1,DAL80,FKH1,AFT2	singletons	Singletons_in_WGDCluster
chrXII	708240	708640	YLR285C-A	9	MOT3,SOK2,MOT3,DIG1,HSF1,YOX1,DIG1,GCN4,TEC1	singletons	Singletons_in_ComplementCluster
chrXII	708263	708663	YLR286W-A	9	MOT3,SOK2,MOT3,DIG1,HSF1,YOX1,DIG1,GCN4,TEC1	singletons	Singletons_in_ComplementCluster
chrXII	710038	710438	YLR286C	21	MOT3,DIG1,STE12,SUM1,TEC1,SIG1,GCN4,BAS1,BAS1,DIG1,DIG1,ASH1,ROX1,TEC1,UME1,TEC1,MOT3,ADR1,SOK2,MOT3,PHD1	singletons	Singletons_in_WGDCluster
chrXII	711960	712360	YLR287C	12	ABF1,FKH1,SPT23,ADR1,DIG1,HAP4,FKH1,MOT3,ADR1,YAP7,RLR1,DAL80	singletons	Singletons_in_WGDCluster
chrXII	713060	713460	YLR287C-A	14	SFP1,RPN4,SPT23,SPT23,DIG1,STE12,RGT1,FHL1,SFP1,RAP1,SOK2,SOK2,SOK2,SWI5	singletons	Singletons_in_ComplementCluster
chrXII	714790	715190	YLR289W	8	GLN3,DAL82,FKH1,SIG1,CIN5,FKH1,SOK2,DIG1	singletons	Singletons_in_WGDCluster
chrXII	714806	715206	YLR288C	8	GLN3,DAL82,FKH1,SIG1,CIN5,FKH1,SOK2,DIG1	singletons	Singletons_in_WGDCluster
chrXII	717880	718280	YLR290C	9	DIG1,FKH2,GCN4,BAS1,ASH1,DAL82,CIN5,YOX1,YAP7	singletons	Singletons_in_WGDCluster
chrXII	719364	719764	YLR291C	12	AFT2,FKH1,FKH2,INO2,HAP4,STE12,DIG1,SPT23,DIG1,SWI5,DAL80,SPT2	SSD	SSD_in_WGDCluster
chrXII	720272	720672	YLR292C	17	MOT3,DIG1,SPT23,HAP2,HAP3,HAP5,SPT23,YHP1,ABF1,DIG1,STE12,STE12,DIG1,ADR1,DIG1,STE12,YHP1	singletons	Singletons_in_WGDCluster
chrXII	721332	721732	YLR293C	16	SPT23,SPT23,HSF1,SPT23,DIG1,STE12,DIG1,SWI4,SWI6,SIG1,DIG1,SPT23,TEC1,ABF1,DAL80,HAP4	WGD	WGD_in_WGDCluster
chrXII	722275	722675	YLR295C	21	TEC1,SFP1,TEC1,SPT2,AFT2,MSN2,ADR1,MSN4,SPT23,HAP4,REB1,GAL4,SIG1,YHP1,HAP3,HAP5,HAP2,ABF1,DIG1,STE12,CIN5	singletons	Singletons_in_WGDCluster
chrXII	722679	723079	YLR296W	26	TEC1,INO2,GAT1,DAL82,DAL80,GZF3,GLN3,SPT23,FKH1,SKO1,SPT23,UME1,HAP5,HAP2,HAP3,SPT23,DIG1,SPT23,RLR1,SPT23,UME6,SUT1,SKN7,STB1,REB1,HSF1	singletons	Singletons_in_ComplementCluster
chrXII	723745	724145	YLR297W	23	ADR1,CAD1,YAP7,YAP6,YAP3,YAP5,ARR1,YHP1,HAP3,HAP5,HAP2,FKH1,SPT2,MOT3,YAP7,STB5,SPT23,DAL80,CAD1,YAP7,MAC1,RCS1,DAL80	singletons	Singletons_in_WGDCluster
chrXII	725318	725718	YLR298C	22	AFT2,GLN3,DAL82,DAL80,REB1,MOT3,INO2,SOK2,SPT23,GAT1,DAL80,GZF3,DAL82,GLN3,MOT3,STE12,INO4,DAL80,BAS1,MOT3,DAL82,GLN3	singletons	Singletons_in_WGDCluster
chrXII	725770	726170	YLR299W	18	MSN2,MSN4,SUM1,GLN3,DAL82,GZF3,GAT1,DAL80,SPT23,DAL80,SPT2,RGT1,HSF1,CIN5,DIG1,STE12,DAL80,MOT3	singletons	Singletons_in_WGDCluster
