Gene	gene_up	gene_down	length	meanSpacer	logLength	logSpacer	geneType	geneClusterType
YJL055W	284	171	737	227.5	2.86746748785905	2.35698140099313	singletons	Singletons_in_SSDCluster
YJL054W	171	197	1436	184	3.15715443990628	2.26481782300954	singletons	Singletons_in_SSDCluster
YJL053W	197	847	1139	522	3.0565237240791	2.71767050300226	singletons	Singletons_in_SSDCluster
YJL052C-A	268	847	119	557.5	2.07554696139253	2.7462448717202	singletons	Singletons_in_SSDCluster
YJL052W	268	518	998	393	2.99913054128737	2.59439255037543	singletons	Singletons_in_SSDCluster
YJL051W	518	267	2468	392.5	3.3923451553612	2.59383966108127	singletons	Singletons_in_SSDCluster
YJL050W	267	230	3221	248.5	3.50799072481969	2.39532639306935	SSD	SSD_in_SSDCluster
YJL049W	230	122	1352	176	3.13097669160562	2.24551266781415	singletons	Singletons_in_ComplementCluster
YJL048C	407	122	1190	264.5	3.07554696139253	2.4224256763712	WGD	WGD_in_WGDCluster
YJL047C-A	402	407	134	404.5	2.12710479836481	2.60691852594829	singletons	Singletons_in_WGDCluster
YJL047C	278	402	2528	340	3.40277706961035	2.53147891704225	WGD	WGD_in_WGDCluster
YJL046W	278	2409	1229	1343.5	3.08955188288645	3.12823767076919	singletons	Singletons_in_WGDCluster
YJL045W	2409	372	1904	1390.5	3.27966694404846	3.14317099320018	WGD	WGD_in_WGDCluster
YJL044C	454	372	1376	413	3.13861843389949	2.6159500516564	singletons	Singletons_in_ComplementCluster
YJL043W	454	346	773	400	2.88817949391832	2.60205999132796	SSD	SSD_in_SSDCluster
YJL042W	346	339	4196	342.5	3.62283547952152	2.53466057582844	singletons	Singletons_in_ComplementCluster
YJL041W	339	375	2589	357	3.41313205043487	2.55266821611219	singletons	Singletons_in_ComplementCluster
YJL039C	1316	375	5051	845.5	3.70337736851235	2.92711361193376	singletons	Singletons_in_ComplementCluster
YJL038C	888	1316	659	1102	2.81888541459401	3.04218159451577	SSD	SSD_in_SSDCluster
YJL037W	888	1489	674	1188.5	2.82865989653532	3.0749991860642	SSD	SSD_in_SSDCluster
YJL036W	1489	153	1271	821	3.10414555055401	2.91434315711944	singletons	Singletons_in_SSDCluster
YJL035C	326	153	752	239.5	2.87621784059164	2.37930551775058	singletons	Singletons_in_SSDCluster
YJL034W	326	462	2048	394	3.31132995230379	2.59549622182557	singletons	Singletons_in_SSDCluster
YJL033W	462	199	2312	330.5	3.36398782974849	2.51917146382166	SSD	SSD_in_SSDCluster
YJL032W	199	995	314	597	2.49692964807321	2.77597433112937	SSD	SSD_in_SSDCluster
YJL031C	219	219	1070	219	3.02938377768521	2.34044411484012	SSD	SSD_in_SSDCluster
YJL030W	219	138	590	178.5	2.77085201164214	2.25163822044821	singletons	Singletons_in_ComplementCluster
YJL029C	458	138	2468	298	3.3923451553612	2.47421626407626	singletons	Singletons_in_ComplementCluster
YJL028W	458	187	335	322.5	2.52504480703685	2.50852971897129	singletons	Singletons_in_ComplementCluster
YJL027C	155	187	416	171	2.61909333062674	2.23299611039215	singletons	Singletons_in_ComplementCluster
YJL026W	155	364	1199	259.5	3.07881918309885	2.41413736218448	WGD	WGD_in_WGDCluster
YJL026C-A	680	817	221	748.5	2.34439227368511	2.87419180467907	WGD	WGD_in_WGDCluster
YJL025W	364	420	1544	392	3.18864729599972	2.59328606702046	singletons	Singletons_in_ComplementCluster
YJL024C	763	420	661	591.5	2.82020145948564	2.77195474896395	singletons	Singletons_in_ComplementCluster
YJL023C	539	763	1043	651	3.01828430842653	2.81358098856819	singletons	Singletons_in_ComplementCluster
YJL022W	1517	520	308	1018.5	2.48855071650044	3.00796103333618	singletons	Singletons_in_ComplementCluster
YJL020C	487	520	3473	503.5	3.54070478331076	2.70199947488964	singletons	Singletons_in_ComplementCluster
YJL020W-A	2564	1659	257	2111.5	2.40993312333129	3.32459108576093	singletons	Singletons_in_ComplementCluster
YJL019W	487	643	2048	565	3.31132995230379	2.75204844781944	singletons	Singletons_in_ComplementCluster
YJL016W	643	285	1685	464	3.22659990520736	2.66651798055488	singletons	Singletons_in_ComplementCluster
YJL015C	132	2197	284	1164.5	2.45331834004704	3.0661394928707	singletons	Singletons_in_ComplementCluster
YJL014W	132	331	1604	231.5	3.20520436394814	2.36455099535397	SSD	SSD_in_SSDCluster
YJL013C	194	331	1547	262.5	3.18949031369937	2.41912930774198	WGD	WGD_in_WGDCluster
YJL012C	886	194	2165	540	3.33545790068938	2.73239375982297	singletons	Singletons_in_ComplementCluster
YJL011C	2792	886	485	1839	2.68574173860226	3.26458172923808	singletons	Singletons_in_ComplementCluster
YJL010C	293	2792	2000	1542.5	3.30102999566398	3.18822517270528	singletons	Singletons_in_ComplementCluster
YJL009W	293	2517	326	1405	2.51321760006794	3.1476763242411	singletons	Singletons_in_ComplementCluster
YJL008C	1035	395	1706	715	3.2319790268315	2.85430604180108	singletons	Singletons_in_ComplementCluster
YJL007C	126	1035	314	580.5	2.49692964807321	2.76380222407459	singletons	Singletons_in_ComplementCluster
YJL006C	1048	126	971	587	2.987219229908	2.76863810124761	singletons	Singletons_in_ComplementCluster
YJL005W	1048	352	6080	700	3.78390357927274	2.84509804001426	singletons	Singletons_in_ComplementCluster
YJL004C	444	352	611	398	2.78604121024255	2.59988307207369	singletons	Singletons_in_ComplementCluster
YJL003W	444	221	356	332.5	2.55144999797288	2.52179164963912	singletons	Singletons_in_ComplementCluster
YJL002C	512	221	1430	366.5	3.15533603746506	2.56407397897715	singletons	Singletons_in_ComplementCluster
YJL001W	512	876	763	694	2.88252453795488	2.84135947045485	singletons	Singletons_in_ComplementCluster
YJR001W	876	255	1808	565.5	3.25719842613934	2.75243260926147	singletons	Singletons_in_ComplementCluster
YJR002W	255	348	1781	301.5	3.25066391946324	2.47928731647617	singletons	Singletons_in_ComplementCluster
YJR003C	356	348	1559	352	3.19284611518884	2.54654266347813	singletons	Singletons_in_ComplementCluster
YJR004C	1062	356	1952	709	3.29047981333067	2.85064623518307	singletons	Singletons_in_ComplementCluster
YJR005W	1062	452	2102	757	3.32263271169222	2.87909587950007	SSD	SSD_in_SSDCluster
YJR005C-A	444	452	281	448	2.44870631990508	2.65127801399814	WGD	WGD_in_WGDCluster
YJR006W	444	355	1463	399.5	3.16524432612531	2.60151678365001	singletons	Singletons_in_WGDCluster
YJR007W	355	496	914	425.5	2.96094619573383	2.62889956442061	singletons	Singletons_in_WGDCluster
YJR008W	496	237	1016	366.5	3.0068937079479	2.56407397897715	singletons	Singletons_in_WGDCluster
YJR009C	1558	237	998	897.5	2.99913054128737	2.95303445725036	WGD	WGD_in_WGDCluster
YJR010W	1558	303	1535	930.5	3.18610837981321	2.96871637746679	singletons	Singletons_in_WGDCluster
YJR010C-A	280	303	284	291.5	2.45331834004704	2.46463855909503	singletons	Singletons_in_WGDCluster
YJR011C	369	280	785	324.5	2.89486965674525	2.51121470113639	singletons	Singletons_in_WGDCluster
YJR012C	1411	369	623	890	2.79448804665917	2.94939000664491	singletons	Singletons_in_WGDCluster
YJR013W	956	236	1211	596	3.08314414314305	2.77524625974024	singletons	Singletons_in_WGDCluster
YJR014W	236	296	596	266	2.77524625974024	2.42488163663107	singletons	Singletons_in_WGDCluster
YJR015W	296	198	1532	247	3.18525876529659	2.39269695325967	WGD	WGD_in_WGDCluster
YJR016C	313	198	1757	255.5	3.24477176149529	2.40739090447073	singletons	Singletons_in_ComplementCluster
YJR017C	199	313	512	256	2.70926996097583	2.40823996531185	singletons	Singletons_in_ComplementCluster
YJR018W	578	84	362	331	2.55870857053317	2.51982799377572	singletons	Singletons_in_ComplementCluster
YJR019C	274	84	1049	179	3.02077548819356	2.25285303097989	singletons	Singletons_in_ComplementCluster
YJR020W	853	222	332	537.5	2.52113808370404	2.73037846858764	singletons	Singletons_in_ComplementCluster
YJR021C	205	222	1024	213.5	3.01029995663981	2.32939787936104	singletons	Singletons_in_ComplementCluster
YJR022W	205	117	329	161	2.51719589794997	2.20682587603185	singletons	Singletons_in_ComplementCluster
YJR023C	25	225	401	125	2.60314437262018	2.09691001300806	singletons	Singletons_in_ComplementCluster
YJR024C	174	25	734	99.5	2.86569605991607	1.99782308074573	singletons	Singletons_in_ComplementCluster
YJR025C	12288	174	533	6231	2.72672720902657	3.79455775125476	singletons	Singletons_in_ComplementCluster
YJR030C	390	12288	2237	6339	3.34966598409663	3.80202075177198	WGD	WGD_in_WGDCluster
YJR031C	269	390	4226	329.5	3.62592949271629	2.51785541893003	WGD	WGD_in_WGDCluster
YJR032W	269	116	1181	192.5	3.07224989761351	2.28443073384452	SSD	SSD_in_SSDCluster
YJR033C	232	116	4073	174	3.609914410086	2.2405492482826	singletons	Singletons_in_ComplementCluster
YJR034W	232	346	326	289	2.51321760006794	2.46089784275655	singletons	Singletons_in_ComplementCluster
YJR035W	346	101	3257	223.5	3.51281775856487	2.34927752746796	singletons	Singletons_in_ComplementCluster
YJR036C	319	101	2678	210	3.42781057267599	2.32221929473392	singletons	Singletons_in_ComplementCluster
YJR037W	2490	225	383	1357.5	2.58319877396862	3.13273983826088	singletons	Singletons_in_ComplementCluster
YJR038C	3674	225	362	1949.5	2.55870857053317	3.289923239524	WGD	WGD_in_WGDCluster
YJR039W	451	445	3365	448	3.52698506856	2.65127801399814	WGD	WGD_in_WGDCluster
YJR040W	445	154	2339	299.5	3.36903022180915	2.47639682672533	singletons	Singletons_in_ComplementCluster
YJR041C	292	154	3524	223	3.54703589974001	2.34830486304816	singletons	Singletons_in_ComplementCluster
YJR042W	292	172	2234	232	3.34908316877959	2.3654879848909	singletons	Singletons_in_ComplementCluster
YJR043C	1250	172	1052	711	3.02201573981772	2.85186960072977	singletons	Singletons_in_ComplementCluster
YJR044C	453	1250	422	851.5	2.62531245096167	2.93018465229862	singletons	Singletons_in_ComplementCluster
YJR045C	446	453	1964	449.5	3.29314148345093	2.65272969606925	WGD	WGD_in_WGDCluster
YJR046W	446	1046	1814	746	3.25863728272408	2.87273882747267	singletons	Singletons_in_WGDCluster
YJR047C	954	1046	473	1000	2.67486114073781	3	WGD	WGD_in_WGDCluster
YJR048W	954	220	329	587	2.51719589794997	2.76863810124761	WGD	WGD_in_WGDCluster
YJR049C	221	220	1592	220.5	3.20194306340165	2.34340859380386	WGD	WGD_in_WGDCluster
YJR050W	221	457	707	339	2.8494194137969	2.53019969820308	singletons	Singletons_in_WGDCluster
YJR051W	457	696	1505	576.5	3.17753649992986	2.76079931163072	WGD	WGD_in_WGDCluster
YJR052W	696	268	1697	482	3.22968184231768	2.68304703823885	singletons	Singletons_in_WGDCluster
YJR053W	268	305	1724	286.5	3.23653726148869	2.45712462630341	singletons	Singletons_in_WGDCluster
YJR054W	305	1223	1493	764	3.17405980772503	2.88309335857569	WGD	WGD_in_WGDCluster
YJR055W	1223	2526	494	1874.5	2.69372694892365	3.27288544475757	singletons	Singletons_in_WGDCluster
YJR056C	1560	2526	710	2043	2.85125834871908	3.31026836663245	singletons	Singletons_in_WGDCluster
YJR057W	1560	20	650	790	2.81291335664286	2.89762709129044	singletons	Singletons_in_WGDCluster
YJR058C	612	20	443	316	2.64640372622307	2.4996870826184	SSD	SSD_in_WGDCluster
YJR059W	612	516	2456	564	3.39022836246913	2.75127910398334	WGD	WGD_in_WGDCluster
YJR060W	516	697	1055	606.5	3.02325245963371	2.78283080520259	singletons	Singletons_in_WGDCluster
YJR061W	697	158	2807	427.5	3.44824241263444	2.63093611906419	WGD	WGD_in_WGDCluster
YJR062C	346	158	1373	252	3.13767053723676	2.40140054078154	singletons	Singletons_in_WGDCluster
YJR063W	346	342	377	344	2.57634135020579	2.53655844257153	singletons	Singletons_in_WGDCluster
YJR064W	342	207	1688	274.5	3.22737244228964	2.43854234878611	SSD	SSD_in_WGDCluster
YJR065C	258	207	1349	232.5	3.1300119496719	2.36642295722597	singletons	Singletons_in_WGDCluster
YJR066W	258	191	7412	224.5	3.86993541064686	2.35121634533934	WGD	WGD_in_WGDCluster
YJR067C	199	191	425	195	2.62838893005031	2.29003461136252	singletons	Singletons_in_ComplementCluster
YJR068W	199	102	1061	150.5	3.02571538390134	2.17753649992986	singletons	Singletons_in_ComplementCluster
YJR069C	222	102	593	162	2.77305469336426	2.20951501454263	singletons	Singletons_in_ComplementCluster
YJR070C	369	222	977	295.5	2.98989456371877	2.47055748521727	singletons	Singletons_in_ComplementCluster
YJR071W	1006	194	368	600	2.56584781867352	2.77815125038364	singletons	Singletons_in_ComplementCluster
YJR072C	191	194	1157	192.5	3.06333335895175	2.28443073384452	singletons	Singletons_in_ComplementCluster
YJR073C	160	191	620	175.5	2.79239168949825	2.24427712080184	singletons	Singletons_in_ComplementCluster
YJR074W	160	230	656	195	2.81690383937566	2.29003461136252	singletons	Singletons_in_ComplementCluster
YJR075W	230	183	1190	206.5	3.07554696139253	2.31492005599242	SSD	SSD_in_SSDCluster
YJR076C	654	183	1247	418.5	3.09586645347854	2.62169546232928	SSD	SSD_in_SSDCluster
YJR077C	670	654	935	662	2.97081161087252	2.8208579894397	SSD	SSD_in_SSDCluster
YJR078W	670	211	1361	440.5	3.13385812520333	2.64394591274807	singletons	Singletons_in_ComplementCluster
YJR079W	2015	675	1034	1345	3.01452053875792	3.12872228433843	singletons	Singletons_in_ComplementCluster
YJR080C	298	211	1184	254.5	3.0733517023869	2.40568778667278	singletons	Singletons_in_ComplementCluster
YJR082C	353	298	341	325.5	2.5327543789925	2.51255099290421	singletons	Singletons_in_ComplementCluster
YJR083C	196	353	929	274.5	2.96801571399364	2.43854234878611	singletons	Singletons_in_ComplementCluster
YJR084W	196	116	1271	156	3.10414555055401	2.19312459835446	singletons	Singletons_in_ComplementCluster
YJR085C	631	116	317	373.5	2.50105926221775	2.57229060615142	singletons	Singletons_in_ComplementCluster
YJR086W	631	95	332	363	2.52113808370404	2.55990662503611	singletons	Singletons_in_ComplementCluster
YJR087W	963	968	350	965.5	2.54406804435028	2.98475227811541	singletons	Singletons_in_ComplementCluster
YJR088C	345	95	878	220	2.9434945159061	2.34242268082221	singletons	Singletons_in_ComplementCluster
YJR089W	345	290	2864	317.5	3.45697301363582	2.50174372962799	singletons	Singletons_in_ComplementCluster
YJR090C	734	290	3455	512	3.53844805171022	2.70926996097583	SSD	SSD_in_SSDCluster
YJR091C	399	734	3275	566.5	3.5152113043278	2.75319991419942	WGD	WGD_in_WGDCluster
YJR092W	399	142	4343	270.5	3.63778982936223	2.43216726944259	singletons	Singletons_in_ComplementCluster
YJR093C	366	142	983	254	2.99255351783214	2.40483371661994	singletons	Singletons_in_ComplementCluster
YJR094C	2654	366	1082	1510	3.03422726077055	3.17897694729317	singletons	Singletons_in_ComplementCluster
YJR094W-A	2654	915	553	1784.5	2.7427251313047	3.25151655229168	singletons	Singletons_in_ComplementCluster
YJR095W	915	454	968	684.5	2.98587535730839	2.83537345247001	SSD	SSD_in_SSDCluster
YJR096W	454	370	848	412	2.92839585225671	2.61489721603313	singletons	Singletons_in_SSDCluster
YJR097W	370	255	518	312.5	2.71432975974523	2.49485002168009	singletons	Singletons_in_SSDCluster
YJR098C	420	255	1970	337.5	3.29446622616159	2.52827377716704	singletons	Singletons_in_SSDCluster
YJR099W	420	65	710	242.5	2.85125834871908	2.38471174293828	singletons	Singletons_in_SSDCluster
YJR100C	900	65	983	482.5	2.99255351783214	2.68349731767981	singletons	Singletons_in_SSDCluster
YJR101W	900	123	800	511.5	2.90308998699194	2.70884563804818	SSD	SSD_in_SSDCluster
YJR102C	989	123	608	556	2.78390357927274	2.74507479158206	singletons	Singletons_in_SSDCluster
YJR103W	989	60	1736	524.5	3.23954972084047	2.71974549252958	WGD	WGD_in_SSDCluster
YJR104C	567	60	464	313.5	2.66651798055488	2.49623754516674	singletons	Singletons_in_SSDCluster
YJR105W	567	235	1022	401	3.00945089579869	2.60314437262018	SSD	SSD_in_SSDCluster
YJR106W	235	325	2177	280	3.33785842904109	2.44715803134222	SSD	SSD_in_SSDCluster
YJR107W	325	386	986	355.5	2.99387691494121	2.55083960506578	singletons	Singletons_in_SSDCluster
YJR108W	386	502	371	444	2.56937390961505	2.64738297011462	singletons	Singletons_in_SSDCluster
YJR109C	674	502	3356	588	3.52582195215666	2.76937732607614	SSD	SSD_in_SSDCluster
YJR110W	674	174	2066	424	3.3151303171836	2.62736585659273	singletons	Singletons_in_SSDCluster
YJR111C	324	174	851	249	2.92992956008459	2.39619934709574	singletons	Singletons_in_SSDCluster
YJR112W	324	155	605	239.5	2.78175537465247	2.37930551775058	singletons	Singletons_in_SSDCluster
YJR112W-A	155	64	378	109.5	2.57749179983723	2.03941411917614	singletons	Singletons_in_SSDCluster
YJR113C	967	64	743	515.5	2.87098881376058	2.71222866961954	singletons	Singletons_in_SSDCluster
YJR114W	491	891	392	691	2.59328606702046	2.8394780473742	singletons	Singletons_in_SSDCluster
YJR115W	891	374	509	632.5	2.70671778233676	2.80106052984786	WGD	WGD_in_SSDCluster
YJR116W	374	343	839	358.5	2.9237619608287	2.55448916000382	SSD	SSD_in_SSDCluster
YJR117W	343	122	1361	232.5	3.13385812520333	2.36642295722597	singletons	Singletons_in_SSDCluster
YJR118C	203	122	611	162.5	2.78604121024255	2.21085336531489	singletons	Singletons_in_SSDCluster
YJR119C	636	203	2186	419.5	3.33965015761368	2.62273196516472	singletons	Singletons_in_SSDCluster
YJR120W	636	131	350	383.5	2.54406804435028	2.583765368285	singletons	Singletons_in_SSDCluster
YJR121W	131	634	1535	382.5	3.18610837981321	2.58263143948964	SSD	SSD_in_SSDCluster
YJR122W	634	632	1493	633	3.17405980772503	2.80140371001736	singletons	Singletons_in_ComplementCluster
YJR123W	632	314	677	473	2.83058866868514	2.67486114073781	singletons	Singletons_in_ComplementCluster
YJR124C	499	314	1346	406.5	3.12904505988796	2.60906054993009	singletons	Singletons_in_ComplementCluster
YJR125C	291	499	1226	395	3.0884904701824	2.59659709562646	singletons	Singletons_in_ComplementCluster
YJR126C	228	291	2435	259.5	3.38649896555065	2.41413736218448	singletons	Singletons_in_ComplementCluster
YJR127C	941	228	4142	584.5	3.61721009455743	2.76678451549786	WGD	WGD_in_WGDCluster
YJR128W	4232	720	359	2476	2.55509444857832	3.39375064034808	WGD	WGD_in_WGDCluster
YJR129C	199	720	1019	459.5	3.00817418400643	2.66228551572213	singletons	Singletons_in_WGDCluster
YJR130C	507	199	1919	353	3.28307497473547	2.54777470538782	WGD	WGD_in_WGDCluster
YJR131W	507	229	1649	368	3.21722065564452	2.56584781867352	SSD	SSD_in_SSDCluster
YJR132W	229	323	3146	276	3.49775871828727	2.44090908206522	SSD	SSD_in_SSDCluster
YJR133W	323	109	629	216	2.79865064544527	2.33445375115093	SSD	SSD_in_SSDCluster
YJR134C	207	109	2123	158	3.326949994166	2.19865708695442	singletons	Singletons_in_ComplementCluster
YJR135C	193	207	719	200	2.85672889038288	2.30102999566398	singletons	Singletons_in_ComplementCluster
YJR135W-A	193	207	263	200	2.41995574848976	2.30102999566398	singletons	Singletons_in_ComplementCluster
YJR136C	251	207	1265	229	3.10209052551184	2.35983548233989	singletons	Singletons_in_ComplementCluster
YJR137C	1282	251	4328	766.5	3.63628725209851	2.88451215919039	singletons	Singletons_in_ComplementCluster
YJR138W	1282	124	4754	703	3.67705917739216	2.84695532501982	singletons	Singletons_in_ComplementCluster
YJR139C	226	124	1079	175	3.03302144468291	2.24303804868629	singletons	Singletons_in_ComplementCluster
YJR140C	210	226	4946	218	3.69425411202528	2.3384564936046	singletons	Singletons_in_ComplementCluster
YJR140W-A	437	4796	149	2616.5	2.17318626841227	3.41772073907568	singletons	Singletons_in_ComplementCluster
YJR141W	210	192	1043	201	3.01828430842653	2.30319605742049	singletons	Singletons_in_ComplementCluster
YJR142W	192	157	1028	174.5	3.01199311465926	2.2417954312952	singletons	Singletons_in_ComplementCluster
YJR143C	268	157	2288	212.5	3.35945602012099	2.32735893438633	singletons	Singletons_in_ComplementCluster
YJR144W	268	336	809	302	2.90794852161227	2.48000694295715	singletons	Singletons_in_ComplementCluster
YJR145C	817	336	1041	576.5	3.01745072951054	2.76079931163072	singletons	Singletons_in_ComplementCluster
