chrom	start	end	Gene	codingDensity	geneType	geneClusterType
chrXI	95675	111831	YKL182W	0.791904	singletons	Singletons_in_ComplementCluster
chrXI	102320	113604	YKL181W	0.804768	singletons	Singletons_in_ComplementCluster
chrXI	104273	115134	YKL180W	0.757113	WGD	WGD_in_WGDCluster
chrXI	105468	117508	YKL179C	0.750166	singletons	Singletons_in_ComplementCluster
chrXI	108219	119632	YKL178C	0.708666	singletons	Singletons_in_ComplementCluster
chrXI	109360	119699	YKL177W	0.743109	singletons	Singletons_in_ComplementCluster
chrXI	110504	122991	YKL176C	0.785617	singletons	Singletons_in_ComplementCluster
chrXI	113797	125309	YKL175W	0.829222	singletons	Singletons_in_ComplementCluster
chrXI	115384	127241	YKL174C	0.857468	singletons	Singletons_in_ComplementCluster
chrXI	117521	130548	YKL173W	0.839564	singletons	Singletons_in_ComplementCluster
chrXI	120763	132047	YKL172W	0.865473	singletons	Singletons_in_ComplementCluster
chrXI	122479	135266	YKL171W	0.850473	singletons	Singletons_in_ComplementCluster
chrXI	125638	136055	YKL170W	0.81847	singletons	Singletons_in_ComplementCluster
chrXI	125689	136073	YKL169C	0.821071	singletons	Singletons_in_ComplementCluster
chrXI	126292	138467	YKL168C	0.700452	WGD	WGD_in_WGDCluster
chrXI	128725	139139	YKL167C	0.691281	singletons	Singletons_in_WGDCluster
chrXI	129513	140710	YKL166C	0.711619	WGD	WGD_in_WGDCluster
chrXI	130794	141028	YKL165C-A	0.68976	singletons	Singletons_in_WGDCluster
chrXI	132936	145696	YKL165C	0.559561	singletons	Singletons_in_WGDCluster
chrXI	136798	147824	YKL164C	0.463178	WGD	WGD_in_WGDCluster
chrXI	139405	150383	YKL163W	0.514666	WGD	WGD_in_WGDCluster
chrXI	140926	151079	YKL162C-A	0.459766	singletons	Singletons_in_WGDCluster
chrXI	142634	153843	YKL162C	0.382996	singletons	Singletons_in_WGDCluster
chrXI	144390	155692	YKL161C	0.478942	WGD	WGD_in_WGDCluster
chrXI	148273	158711	YKL160W	0.596858	singletons	Singletons_in_WGDCluster
chrXI	148820	159456	YKL159C	0.581892	singletons	Singletons_in_WGDCluster
chrXI	149995	163186	YKL157W	0.620347	singletons	Singletons_in_WGDCluster
chrXI	153618	164217	YKL156W	0.731578	WGD	WGD_in_WGDCluster
chrXI	153979	164096	YKL156C-A	0.729564	WGD	WGD_in_WGDCluster
chrXI	154460	166347	YKL155C	0.690839	singletons	Singletons_in_WGDCluster
chrXI	156605	167340	YKL154W	0.688775	singletons	Singletons_in_WGDCluster
chrXI	158604	169114	YKL153W	0.680114	singletons	Singletons_in_WGDCluster
chrXI	158646	169390	YKL152C	0.679356	singletons	Singletons_in_WGDCluster
chrXI	159921	170935	YKL151C	0.709279	singletons	Singletons_in_WGDCluster
chrXI	161548	172457	YKL150W	0.686314	singletons	Singletons_in_WGDCluster
chrXI	162616	173834	YKL149C	0.724639	singletons	Singletons_in_WGDCluster
chrXI	164211	176134	YKL148C	0.775392	WGD	WGD_in_WGDCluster
chrXI	166555	177173	YKL147C	0.827369	SSD	SSD_in_SSDCluster
chrXI	166787	178866	YKL146W	0.819935	SSD	SSD_in_SSDCluster
chrXI	169217	180621	YKL145W	0.782182	singletons	Singletons_in_SSDCluster
chrXI	169962	180055	YKL145W-A	0.788864	singletons	Singletons_in_SSDCluster
chrXI	170847	181486	YKL144C	0.751292	SSD	SSD_in_SSDCluster
chrXI	171785	183177	YKL143W	0.757988	singletons	Singletons_in_SSDCluster
chrXI	173519	184179	YKL142W	0.74137	singletons	Singletons_in_SSDCluster
chrXI	174671	185268	YKL141W	0.724922	WGD	WGD_in_SSDCluster
chrXI	175783	187430	YKL140W	0.727569	singletons	Singletons_in_SSDCluster
chrXI	177962	189549	YKL139W	0.715802	SSD	SSD_in_SSDCluster
chrXI	179807	190017	YKL138C-A	0.759158	singletons	Singletons_in_SSDCluster
chrXI	180290	190686	YKL138C	0.765583	singletons	Singletons_in_SSDCluster
chrXI	180961	191297	YKL137W	0.81192	singletons	Singletons_in_SSDCluster
chrXI	181420	191819	YKL136W	0.790364	SSD	SSD_in_SSDCluster
chrXI	181464	193645	YKL135C	0.779739	SSD	SSD_in_SSDCluster
chrXI	184128	196441	YKL134C	0.775928	SSD	SSD_in_SSDCluster
chrXI	186677	198069	YKL133C	0.839361	WGD	WGD_in_WGDCluster
chrXI	188572	199865	YKL132C	0.837953	WGD	WGD_in_WGDCluster
chrXI	189476	199998	YKL131W	0.871983	WGD	WGD_in_WGDCluster
chrXI	190286	201027	YKL130C	0.840704	singletons	Singletons_in_WGDCluster
chrXI	191347	205163	YKL129C	0.728865	WGD	WGD_in_WGDCluster
chrXI	195527	206415	YKL128C	0.733101	singletons	Singletons_in_WGDCluster
chrXI	198184	209897	YKL127W	0.726287	WGD	WGD_in_WGDCluster
chrXI	200350	212393	YKL126W	0.71527	WGD	WGD_in_WGDCluster
chrXI	202890	214774	YKL125W	0.754291	singletons	Singletons_in_ComplementCluster
chrXI	205236	216976	YKL124W	0.751363	SSD	SSD_in_SSDCluster
chrXI	206686	217067	YKL123W	0.728735	SSD	SSD_in_SSDCluster
chrXI	207138	217642	YKL122C	0.731912	singletons	Singletons_in_SSDCluster
chrXI	208785	221344	YKL121W	0.695438	WGD	WGD_in_SSDCluster
chrXI	211987	222962	YKL120W	0.690569	SSD	SSD_in_SSDCluster
chrXI	213213	223861	YKL119C	0.738261	singletons	Singletons_in_SSDCluster
chrXI	213769	224081	YKL118W	0.78365	singletons	Singletons_in_SSDCluster
chrXI	214967	225618	YKL117W	0.7573	singletons	Singletons_in_SSDCluster
chrXI	215987	227544	YKL116C	0.724842	singletons	Singletons_in_SSDCluster
chrXI	217536	227929	YKL115C	0.755893	singletons	Singletons_in_SSDCluster
chrXI	217995	229099	YKL114C	0.761978	singletons	Singletons_in_SSDCluster
chrXI	219370	230519	YKL113C	0.719168	SSD	SSD_in_SSDCluster
chrXI	221213	233409	YKL112W	0.711709	singletons	Singletons_in_ComplementCluster
chrXI	223107	233443	YKL111C	0.666215	singletons	Singletons_in_ComplementCluster
chrXI	223582	234524	YKL110C	0.635898	singletons	Singletons_in_ComplementCluster
chrXI	226870	238535	YKL109W	0.681354	singletons	Singletons_in_ComplementCluster
chrXI	229069	240431	YKL108W	0.659303	singletons	Singletons_in_ComplementCluster
chrXI	230784	241714	YKL107W	0.761116	singletons	Singletons_in_ComplementCluster
chrXI	231790	241910	YKL106C-A	0.841403	singletons	Singletons_in_ComplementCluster
chrXI	232179	243535	YKL106W	0.809704	SSD	SSD_in_SSDCluster
chrXI	233828	247227	YKL105C	0.803567	WGD	WGD_in_SSDCluster
chrXI	237863	250017	YKL104C	0.784104	SSD	SSD_in_SSDCluster
chrXI	240781	252326	YKL103C	0.798094	SSD	SSD_in_SSDCluster
chrXI	242705	253011	YKL102C	0.820202	singletons	Singletons_in_ComplementCluster
chrXI	243563	258120	YKL101W	0.786769	singletons	Singletons_in_ComplementCluster
chrXI	248340	260104	YKL100C	0.764026	singletons	Singletons_in_ComplementCluster
chrXI	248802	258892	YKL100W-A	0.839445	singletons	Singletons_in_ComplementCluster
chrXI	250363	261116	YKL099C	0.700177	singletons	Singletons_in_ComplementCluster
chrXI	251413	262487	YKL098W	0.670489	singletons	Singletons_in_ComplementCluster
chrXI	253146	263557	YKL097C	0.62943	singletons	Singletons_in_ComplementCluster
chrXI	253716	263866	YKL096C-B	0.639015	singletons	Singletons_in_ComplementCluster
chrXI	253896	264175	YKL096W-A	0.620099	singletons	Singletons_in_ComplementCluster
chrXI	255775	266495	YKL096W	0.604571	singletons	Singletons_in_ComplementCluster
chrXI	256920	267757	YKL095W	0.636246	singletons	Singletons_in_ComplementCluster
chrXI	257992	268934	YKL094W	0.685889	singletons	Singletons_in_ComplementCluster
chrXI	259432	270452	YKL093W	0.704809	WGD	WGD_in_WGDCluster
chrXI	260788	274103	YKL092C	0.762448	singletons	Singletons_in_WGDCluster
chrXI	264361	275294	YKL091C	0.788256	WGD	WGD_in_WGDCluster
chrXI	266521	277853	YKL090W	0.784328	singletons	Singletons_in_ComplementCluster
chrXI	268037	279687	YKL089W	0.744807	singletons	Singletons_in_ComplementCluster
chrXI	269926	281642	YKL088W	0.730539	singletons	Singletons_in_ComplementCluster
chrXI	271832	282507	YKL087C	0.76918	SSD	SSD_in_SSDCluster
chrXI	272924	283308	YKL086W	0.766949	singletons	Singletons_in_SSDCluster
chrXI	273766	284771	YKL085W	0.73821	SSD	SSD_in_SSDCluster
chrXI	275152	285503	YKL084W	0.744759	singletons	Singletons_in_ComplementCluster
chrXI	275564	286179	YKL083W	0.720301	singletons	Singletons_in_ComplementCluster
chrXI	275668	286973	YKL082C	0.731446	singletons	Singletons_in_ComplementCluster
chrXI	277534	289099	YKL081W	0.732815	singletons	Singletons_in_ComplementCluster
chrXI	277828	287923	snR38	0.749876	singletons	Singletons_in_ComplementCluster
chrXI	279673	290852	YKL080W	0.785491	singletons	Singletons_in_ComplementCluster
chrXI	281246	293217	YKL079W	0.799014	singletons	Singletons_in_ComplementCluster
chrXI	283488	295696	YKL078W	0.824214	singletons	Singletons_in_ComplementCluster
chrXI	286096	297275	YKL077W	0.860095	singletons	Singletons_in_ComplementCluster
chrXI	287481	297865	YKL076C	0.863829	singletons	Singletons_in_ComplementCluster
chrXI	287599	298952	YKL075C	0.854928	singletons	Singletons_in_ComplementCluster
chrXI	289253	300837	YKL074C	0.857648	singletons	Singletons_in_ComplementCluster
chrXI	291073	303719	YKL073W	0.726	singletons	Singletons_in_ComplementCluster
chrXI	294225	306526	YKL072W	0.63507	WGD	WGD_in_WGDCluster
chrXI	299757	310528	YKL071W	0.419274	singletons	Singletons_in_WGDCluster
chrXI	300854	311364	YKL070W	0.404853	singletons	Singletons_in_WGDCluster
chrXI	301928	312471	YKL069W	0.444845	singletons	Singletons_in_WGDCluster
chrXI	303849	314086	YKL068W-A	0.482661	singletons	Singletons_in_WGDCluster
chrXI	304842	317722	YKL068W	0.537267	WGD	WGD_in_WGDCluster
chrXI	309455	319917	YKL067W	0.682374	singletons	Singletons_in_WGDCluster
chrXI	309924	320368	YKL066W	0.713998	singletons	Singletons_in_WGDCluster
chrXI	310597	320819	YKL065W-A	0.679417	singletons	Singletons_in_WGDCluster
chrXI	311080	321701	YKL065C	0.640712	WGD	WGD_in_WGDCluster
chrXI	312407	325317	YKL064W	0.570953	singletons	Singletons_in_WGDCluster
chrXI	315658	326162	YKL063C	0.62281	singletons	Singletons_in_WGDCluster
chrXI	317871	329764	YKL062W	0.638275	WGD	WGD_in_WGDCluster
chrXI	320414	330756	YKL061W	0.558016	singletons	Singletons_in_ComplementCluster
chrXI	321051	332131	YKL060C	0.609477	singletons	Singletons_in_ComplementCluster
chrXI	322761	334087	YKL059C	0.720113	singletons	Singletons_in_ComplementCluster
chrXI	324809	335178	YKL058W	0.670171	singletons	Singletons_in_ComplementCluster
chrXI	325499	338613	YKL057C	0.739973	singletons	Singletons_in_ComplementCluster
chrXI	329055	339559	YKL056C	0.73096	singletons	Singletons_in_ComplementCluster
chrXI	329964	340801	YKL055C	0.749469	singletons	Singletons_in_ComplementCluster
chrXI	331180	343397	YKL054C	0.752312	singletons	Singletons_in_ComplementCluster
chrXI	333825	344086	YKL053C-A	0.725758	singletons	Singletons_in_ComplementCluster
chrXI	334215	344590	YKL053W	0.75094	singletons	Singletons_in_ComplementCluster
chrXI	334311	345190	YKL052C	0.762478	singletons	Singletons_in_ComplementCluster
chrXI	335955	347017	YKL051W	0.73531	singletons	Singletons_in_ComplementCluster
chrXI	337495	350264	YKL050C	0.762785	WGD	WGD_in_WGDCluster
chrXI	340718	351408	YKL049C	0.793732	singletons	Singletons_in_ComplementCluster
chrXI	341857	353780	YKL048C	0.76214	singletons	Singletons_in_ComplementCluster
chrXI	344106	355657	YKL047W	0.715003	singletons	Singletons_in_ComplementCluster
chrXI	345918	357268	YKL046C	0.713568	SSD	SSD_in_SSDCluster
chrXI	348136	359723	YKL045W	0.659877	singletons	Singletons_in_SSDCluster
chrXI	350965	361286	YKL044W	0.645771	singletons	Singletons_in_SSDCluster
chrXI	351391	362492	YKL043W	0.599225	WGD	WGD_in_SSDCluster
chrXI	353118	364210	YKL042W	0.641814	singletons	Singletons_in_SSDCluster
chrXI	354785	365460	YKL041W	0.547635	SSD	SSD_in_SSDCluster
chrXI	355700	366471	YKL040C	0.636617	singletons	Singletons_in_SSDCluster
chrXI	357264	368836	YKL039W	0.687176	WGD	WGD_in_SSDCluster
chrXI	359418	369519	snR69	0.707257	singletons	Singletons_in_ComplementCluster
chrXI	360247	373760	YKL038W	0.775031	SSD	SSD_in_SSDCluster
chrXI	364007	374364	YKL037W	0.785363	singletons	Singletons_in_ComplementCluster
chrXI	364170	374563	YKL036C	0.80179	WGD	WGD_in_WGDCluster
chrXI	364533	376033	YKL035W	0.822783	WGD	WGD_in_WGDCluster
chrXI	366471	378748	YKL034W	0.848742	singletons	Singletons_in_WGDCluster
chrXI	369147	379858	YKL033W-A	0.760153	singletons	Singletons_in_WGDCluster
chrXI	370098	383215	YKL033W	0.786994	singletons	Singletons_in_WGDCluster
chrXI	374707	386501	YKL032C	0.746566	WGD	WGD_in_WGDCluster
chrXI	376714	387128	YKL031W	0.709238	singletons	Singletons_in_WGDCluster
chrXI	377140	387746	YKL030W	0.707335	singletons	Singletons_in_WGDCluster
chrXI	377358	389368	YKL029C	0.702082	singletons	Singletons_in_WGDCluster
chrXI	380400	391849	YKL028W	0.786706	singletons	Singletons_in_WGDCluster
chrXI	382204	393548	YKL027W	0.751851	WGD	WGD_in_WGDCluster
chrXI	384022	394526	YKL026C	0.715727	WGD	WGD_in_WGDCluster
chrXI	384882	396922	YKL025C	0.79211	singletons	Singletons_in_ComplementCluster
chrXI	387168	397783	YKL024C	0.837023	singletons	Singletons_in_ComplementCluster
chrXI	387788	398016	YKL023C-A	0.834376	singletons	Singletons_in_ComplementCluster
chrXI	388363	399197	YKL023W	0.836164	singletons	Singletons_in_ComplementCluster
chrXI	389368	401891	YKL022C	0.882696	SSD	SSD_in_SSDCluster
chrXI	391986	403393	YKL021C	0.874726	singletons	Singletons_in_SSDCluster
chrXI	393474	406723	YKL020C	0.908295	WGD	WGD_in_SSDCluster
chrXI	397210	408161	YKL019W	0.844672	SSD	SSD_in_SSDCluster
chrXI	398222	408522	YKL018C-A	0.832427	singletons	Singletons_in_ComplementCluster
chrXI	398744	409734	YKL018W	0.850318	singletons	Singletons_in_ComplementCluster
chrXI	399832	411884	YKL017C	0.852307	singletons	Singletons_in_ComplementCluster
chrXI	402107	412632	YKL016C	0.867363	singletons	Singletons_in_ComplementCluster
chrXI	403186	416126	YKL015W	0.902009	singletons	Singletons_in_ComplementCluster
chrXI	406261	421556	YKL014C	0.863223	singletons	Singletons_in_ComplementCluster
chrXI	412150	422666	YKL013C	0.88779	singletons	Singletons_in_ComplementCluster
chrXI	412952	424704	YKL012W	0.899592	singletons	Singletons_in_ComplementCluster
chrXI	414797	425859	YKL011C	0.862502	WGD	WGD_in_WGDCluster
chrXI	416066	430518	YKL010C	0.794492	singletons	Singletons_in_WGDCluster
chrXI	420884	431595	YKL009W	0.729904	SSD	SSD_in_WGDCluster
chrXI	421937	433194	YKL008C	0.726126	WGD	WGD_in_WGDCluster
chrXI	423944	434751	YKL007W	0.693347	singletons	Singletons_in_ComplementCluster
chrXI	424840	435275	YKL006C-A	0.637278	singletons	Singletons_in_ComplementCluster
chrXI	425672	435781	snR87	0.640815	singletons	Singletons_in_ComplementCluster
chrXI	426548	437363	YKL006W	0.634027	singletons	Singletons_in_ComplementCluster
chrXI	427735	439520	YKL005C	0.626899	singletons	Singletons_in_ComplementCluster
chrXI	430222	441428	YKL004W	0.617348	SSD	SSD_in_SSDCluster
chrXI	431739	442135	YKL003C	0.6995	singletons	Singletons_in_SSDCluster
chrXI	432420	443187	YKL002W	0.667874	singletons	Singletons_in_SSDCluster
chrXI	433419	444028	YKL001C	0.692619	singletons	Singletons_in_SSDCluster
chrXI	435250	447365	YKR001C	0.74643	SSD	SSD_in_SSDCluster
chrXI	437874	449581	YKR002W	0.74716	singletons	Singletons_in_ComplementCluster
chrXI	440023	451370	YKR003W	0.805764	WGD	WGD_in_WGDCluster
chrXI	441441	452679	YKR004C	0.805214	singletons	Singletons_in_ComplementCluster
chrXI	443163	454810	YKR005C	0.832317	singletons	Singletons_in_ComplementCluster
chrXI	445065	455860	YKR006C	0.860028	singletons	Singletons_in_ComplementCluster
chrXI	446076	456631	YKR007W	0.856845	singletons	Singletons_in_ComplementCluster
chrXI	446843	458721	YKR008W	0.721418	singletons	Singletons_in_ComplementCluster
chrXI	448994	461697	YKR009C	0.746517	SSD	SSD_in_SSDCluster
chrXI	453566	465882	YKR010C	0.661822	WGD	WGD_in_WGDCluster
chrXI	456277	467339	YKR011C	0.582987	singletons	Singletons_in_WGDCluster
chrXI	458381	468759	YKR012C	0.674504	WGD	WGD_in_WGDCluster
chrXI	458601	469591	YKR013W	0.654868	WGD	WGD_in_WGDCluster
chrXI	460009	470714	YKR014C	0.64568	singletons	Singletons_in_WGDCluster
chrXI	461603	473310	YKR015C	0.652345	SSD	SSD_in_WGDCluster
chrXI	464359	475982	YKR016W	0.707649	singletons	Singletons_in_WGDCluster
chrXI	466336	477992	YKR017C	0.774194	singletons	Singletons_in_WGDCluster
chrXI	468365	480543	YKR018C	0.777385	WGD	WGD_in_WGDCluster
chrXI	470858	482706	YKR019C	0.839129	WGD	WGD_in_WGDCluster
chrXI	472980	483475	YKR020W	0.825536	singletons	Singletons_in_WGDCluster
chrXI	473876	486624	YKR021W	0.875275	WGD	WGD_in_WGDCluster
chrXI	476813	487782	YKR022C	0.84757	singletons	Singletons_in_WGDCluster
chrXI	478061	489654	YKR023W	0.838437	singletons	Singletons_in_WGDCluster
chrXI	479786	492015	YKR024C	0.769074	singletons	Singletons_in_WGDCluster
chrXI	482412	493261	YKR025W	0.75712	singletons	Singletons_in_WGDCluster
chrXI	483380	494298	YKR026C	0.729712	SSD	SSD_in_WGDCluster
chrXI	486006	498304	YKR027W	0.768906	WGD	WGD_in_WGDCluster
chrXI	488899	502196	YKR028W	0.773332	WGD	WGD_in_WGDCluster
chrXI	492219	504475	YKR029C	0.89344	WGD	WGD_in_WGDCluster
chrXI	494923	505745	YKR030W	0.9343	singletons	Singletons_in_WGDCluster
chrXI	495985	511037	YKR031C	0.89988	singletons	Singletons_in_WGDCluster
chrXI	501158	511473	YKR032W	0.919535	singletons	Singletons_in_WGDCluster
chrXI	501520	511946	YKR033C	0.904374	WGD	WGD_in_WGDCluster
chrXI	501539	512349	YKR034W	0.907771	WGD	WGD_in_WGDCluster
chrXI	502561	513203	YKR035C	0.86854	singletons	Singletons_in_WGDCluster
chrXI	502580	513195	YKR035W-A	0.868959	singletons	Singletons_in_WGDCluster
chrXI	503343	515275	YKR036C	0.756956	WGD	WGD_in_WGDCluster
chrXI	505551	516439	YKR037C	0.733652	singletons	Singletons_in_WGDCluster
chrXI	506640	517801	YKR038C	0.648508	SSD	SSD_in_WGDCluster
chrXI	509704	521513	YKR039W	0.61233	SSD	SSD_in_WGDCluster
chrXI	512704	523208	YKR040C	0.589204	singletons	Singletons_in_WGDCluster
chrXI	512839	523592	YKR041W	0.602251	singletons	Singletons_in_WGDCluster
chrXI	514168	525266	YKR042W	0.69517	WGD	WGD_in_WGDCluster
chrXI	515538	526354	YKR043C	0.730122	singletons	Singletons_in_WGDCluster
chrXI	516656	527988	YKR044W	0.693258	singletons	Singletons_in_WGDCluster
chrXI	518059	528611	YKR045C	0.769901	singletons	Singletons_in_WGDCluster
chrXI	518864	529716	YKR046C	0.801327	singletons	Singletons_in_WGDCluster
chrXI	519898	530204	YKR047W	0.81273	singletons	Singletons_in_WGDCluster
chrXI	520028	531282	YKR048C	0.794473	singletons	Singletons_in_WGDCluster
chrXI	521471	531873	YKR049C	0.812248	singletons	Singletons_in_WGDCluster
chrXI	522456	535126	YKR050W	0.771823	WGD	WGD_in_WGDCluster
chrXI	525587	536844	YKR051W	0.773741	singletons	Singletons_in_WGDCluster
chrXI	527191	538106	YKR052C	0.813101	WGD	WGD_in_WGDCluster
chrXI	528708	539923	YKR053C	0.84173	WGD	WGD_in_WGDCluster
chrXI	530288	552567	YKR054C	0.861978	SSD	SSD_in_SSDCluster
chrXI	542857	553733	YKR055W	0.865576	singletons	Singletons_in_ComplementCluster
chrXI	544089	556009	YKR056W	0.830453	singletons	Singletons_in_ComplementCluster
chrXI	546298	556884	YKR057W	0.794918	singletons	Singletons_in_ComplementCluster
chrXI	547411	559262	YKR058W	0.762045	WGD	WGD_in_WGDCluster
chrXI	549628	560816	YKR059W	0.789507	WGD	WGD_in_WGDCluster
chrXI	551159	561984	YKR060W	0.792148	singletons	Singletons_in_WGDCluster
chrXI	552318	563596	YKR061W	0.833215	WGD	WGD_in_WGDCluster
chrXI	553657	564008	snR42	0.827263	singletons	Singletons_in_ComplementCluster
chrXI	554307	565294	YKR062W	0.826795	singletons	Singletons_in_ComplementCluster
chrXI	555430	566939	YKR063C	0.834825	singletons	Singletons_in_ComplementCluster
chrXI	557188	569780	YKR064W	0.843234	singletons	Singletons_in_ComplementCluster
chrXI	559940	570534	YKR065C	0.843119	singletons	Singletons_in_ComplementCluster
chrXI	560754	571840	YKR066C	0.799026	singletons	Singletons_in_ComplementCluster
chrXI	562559	574791	YKR067W	0.798888	SSD	SSD_in_SSDCluster
chrXI	564969	575551	YKR068C	0.78265	singletons	Singletons_in_ComplementCluster
chrXI	566253	578035	YKR069W	0.779579	singletons	Singletons_in_ComplementCluster
chrXI	568215	579274	YKR070W	0.766796	singletons	Singletons_in_ComplementCluster
chrXI	569575	580622	YKR071C	0.732144	singletons	Singletons_in_ComplementCluster
chrXI	571076	582765	YKR072C	0.695611	WGD	WGD_in_WGDCluster
chrXI	572828	583149	YKR073C	0.661564	singletons	Singletons_in_WGDCluster
chrXI	573850	584318	YKR074W	0.66966	singletons	Singletons_in_WGDCluster
chrXI	574468	585392	YKR075C	0.682259	WGD	WGD_in_WGDCluster
chrXI	574853	585123	YKR075W-A	0.672444	WGD	WGD_in_WGDCluster
chrXI	576924	588037	YKR076W	0.731036	SSD	SSD_in_WGDCluster
chrXI	578294	589386	YKR077W	0.709701	WGD	WGD_in_WGDCluster
